reading_id,meter_id,timestamp,ambient_temp_c,energy_consumed
67663,94,2026-06-30 06:00:00,27.5,21.58
67664,94,2026-06-30 07:00:00,28.71,22.94
67665,94,2026-06-30 08:00:00,30.0,25.55
67666,94,2026-06-30 09:00:00,31.29,32.15
67667,94,2026-06-30 10:00:00,32.5,32.48
67668,94,2026-06-30 11:00:00,33.54,34.13
67669,94,2026-06-30 12:00:00,34.33,36.03
67670,94,2026-06-30 13:00:00,34.83,35.17
67671,94,2026-06-30 14:00:00,35.0,36.94
67672,94,2026-06-30 15:00:00,34.83,36.32
67673,94,2026-06-30 16:00:00,34.33,35.37
67674,94,2026-06-30 17:00:00,33.54,34.26
67675,94,2026-06-30 18:00:00,32.5,34.79
67676,94,2026-06-30 19:00:00,31.29,31.97
67677,94,2026-06-30 20:00:00,30.0,29.33
67678,94,2026-06-30 21:00:00,28.71,27.18
67679,94,2026-06-30 22:00:00,27.5,20.79
67680,94,2026-06-30 23:00:00,26.46,19.08
67681,95,2026-06-01 00:00:00,25.67,39.71
67682,95,2026-06-01 01:00:00,25.17,38.68
67683,95,2026-06-01 02:00:00,25.0,39.64
67684,95,2026-06-01 03:00:00,25.17,39.53
67685,95,2026-06-01 04:00:00,25.67,39.45
67686,95,2026-06-01 05:00:00,26.46,41.65
67687,95,2026-06-01 06:00:00,27.5,45.3
67688,95,2026-06-01 07:00:00,28.71,46.25
67689,95,2026-06-01 08:00:00,30.0,49.52
67690,95,2026-06-01 09:00:00,31.29,62.91
67691,95,2026-06-01 10:00:00,32.5,62.67
67692,95,2026-06-01 11:00:00,33.54,64.49
67693,95,2026-06-01 12:00:00,34.33,64.11
67694,95,2026-06-01 13:00:00,34.83,66.61
67695,95,2026-06-01 14:00:00,35.0,65.83
67696,95,2026-06-01 15:00:00,34.83,65.67
67697,95,2026-06-01 16:00:00,34.33,67.11
67698,95,2026-06-01 17:00:00,33.54,63.21
67699,95,2026-06-01 18:00:00,32.5,52.21
67700,95,2026-06-01 19:00:00,31.29,49.99
67701,95,2026-06-01 20:00:00,30.0,48.56
67702,95,2026-06-01 21:00:00,28.71,45.78
67703,95,2026-06-01 22:00:00,27.5,43.74
67704,95,2026-06-01 23:00:00,26.46,41.68
67705,95,2026-06-02 00:00:00,25.67,39.8
67706,95,2026-06-02 01:00:00,25.17,39.16
67707,95,2026-06-02 02:00:00,25.0,38.46
67708,95,2026-06-02 03:00:00,25.17,39.14
67709,95,2026-06-02 04:00:00,25.67,40.24
67710,95,2026-06-02 05:00:00,26.46,42.58
67711,95,2026-06-02 06:00:00,27.5,44.28
67712,95,2026-06-02 07:00:00,28.71,46.92
67713,95,2026-06-02 08:00:00,30.0,48.83
67714,95,2026-06-02 09:00:00,31.29,61.83
67715,95,2026-06-02 10:00:00,32.5,62.43
67716,95,2026-06-02 11:00:00,33.54,64.08
67717,95,2026-06-02 12:00:00,34.33,67.96
67718,95,2026-06-02 13:00:00,34.83,66.68
67719,95,2026-06-02 14:00:00,35.0,66.93
67720,95,2026-06-02 15:00:00,34.83,68.2
67721,95,2026-06-02 16:00:00,34.33,65.46
67722,95,2026-06-02 17:00:00,33.54,62.95
67723,95,2026-06-02 18:00:00,32.5,52.9
67724,95,2026-06-02 19:00:00,31.29,51.06
67725,95,2026-06-02 20:00:00,30.0,48.25
67726,95,2026-06-02 21:00:00,28.71,46.11
67727,95,2026-06-02 22:00:00,27.5,43.15
67728,95,2026-06-02 23:00:00,26.46,40.83
67729,95,2026-06-03 00:00:00,25.67,39.55
67730,95,2026-06-03 01:00:00,25.17,38.71
67731,95,2026-06-03 02:00:00,25.0,39.38
67732,95,2026-06-03 03:00:00,25.17,38.68
67733,95,2026-06-03 04:00:00,25.67,39.01
67734,95,2026-06-03 05:00:00,26.46,40.63
67735,95,2026-06-03 06:00:00,27.5,44.51
67736,95,2026-06-03 07:00:00,28.71,46.03
67737,95,2026-06-03 08:00:00,30.0,48.78
67738,95,2026-06-03 09:00:00,31.29,62.99
67739,95,2026-06-03 10:00:00,32.5,64.73
67740,95,2026-06-03 11:00:00,33.54,64.49
67741,95,2026-06-03 12:00:00,34.33,66.72
67742,95,2026-06-03 13:00:00,34.83,65.83
67743,95,2026-06-03 14:00:00,35.0,67.34
67744,95,2026-06-03 15:00:00,34.83,67.47
67745,95,2026-06-03 16:00:00,34.33,65.41
67746,95,2026-06-03 17:00:00,33.54,65.79
67747,95,2026-06-03 18:00:00,32.5,51.92
67748,95,2026-06-03 19:00:00,31.29,50.77
67749,95,2026-06-03 20:00:00,30.0,48.73
67750,95,2026-06-03 21:00:00,28.71,45.34
67751,95,2026-06-03 22:00:00,27.5,43.34
67752,95,2026-06-03 23:00:00,26.46,41.38
67753,95,2026-06-04 00:00:00,25.67,39.24
67754,95,2026-06-04 01:00:00,25.17,39.42
67755,95,2026-06-04 02:00:00,25.0,38.97
67756,95,2026-06-04 03:00:00,25.17,39.38
67757,95,2026-06-04 04:00:00,25.67,39.44
67758,95,2026-06-04 05:00:00,26.46,41.59
67759,95,2026-06-04 06:00:00,27.5,45.07
67760,95,2026-06-04 07:00:00,28.71,46.65
67761,95,2026-06-04 08:00:00,30.0,48.85
67762,95,2026-06-04 09:00:00,31.29,60.96
67763,95,2026-06-04 10:00:00,32.5,63.87
67764,95,2026-06-04 11:00:00,33.54,64.85
67765,95,2026-06-04 12:00:00,34.33,65.46
67766,95,2026-06-04 13:00:00,34.83,69.19
67767,95,2026-06-04 14:00:00,35.0,71.62
67768,95,2026-06-04 15:00:00,34.83,65.13
67769,95,2026-06-04 16:00:00,34.33,62.35
67770,95,2026-06-04 17:00:00,33.54,64.42
67771,95,2026-06-04 18:00:00,32.5,53.3
67772,95,2026-06-04 19:00:00,31.29,49.72
67773,95,2026-06-04 20:00:00,30.0,48.8
67774,95,2026-06-04 21:00:00,28.71,46.18
67775,95,2026-06-04 22:00:00,27.5,43.3
67776,95,2026-06-04 23:00:00,26.46,41.47
67777,95,2026-06-05 00:00:00,25.67,40.74
67778,95,2026-06-05 01:00:00,25.17,38.89
67779,95,2026-06-05 02:00:00,25.0,38.68
67780,95,2026-06-05 03:00:00,25.17,38.69
67781,95,2026-06-05 04:00:00,25.67,39.26
67782,95,2026-06-05 05:00:00,26.46,41.94
67783,95,2026-06-05 06:00:00,27.5,43.71
67784,95,2026-06-05 07:00:00,28.71,46.18
67785,95,2026-06-05 08:00:00,30.0,48.61
67786,95,2026-06-05 09:00:00,31.29,61.07
67787,95,2026-06-05 10:00:00,32.5,62.06
67788,95,2026-06-05 11:00:00,33.54,66.77
67789,95,2026-06-05 12:00:00,34.33,66.02
67790,95,2026-06-05 13:00:00,34.83,66.18
67791,95,2026-06-05 14:00:00,35.0,66.72
67792,95,2026-06-05 15:00:00,34.83,66.17
67793,95,2026-06-05 16:00:00,34.33,66.62
67794,95,2026-06-05 17:00:00,33.54,62.96
67795,95,2026-06-05 18:00:00,32.5,52.77
67796,95,2026-06-05 19:00:00,31.29,51.65
67797,95,2026-06-05 20:00:00,30.0,47.78
67798,95,2026-06-05 21:00:00,28.71,45.91
67799,95,2026-06-05 22:00:00,27.5,42.86
67800,95,2026-06-05 23:00:00,26.46,41.02
67801,95,2026-06-06 00:00:00,25.67,40.24
67802,95,2026-06-06 01:00:00,25.17,39.6
67803,95,2026-06-06 02:00:00,25.0,39.18
67804,95,2026-06-06 03:00:00,25.17,38.69
67805,95,2026-06-06 04:00:00,25.67,40.33
67806,95,2026-06-06 05:00:00,26.46,42.23
67807,95,2026-06-06 06:00:00,27.5,44.48
67808,95,2026-06-06 07:00:00,28.71,46.31
67809,95,2026-06-06 08:00:00,30.0,50.2
67810,95,2026-06-06 09:00:00,31.29,61.57
67811,95,2026-06-06 10:00:00,32.5,64.08
67812,95,2026-06-06 11:00:00,33.54,64.38
67813,95,2026-06-06 12:00:00,34.33,65.18
67814,95,2026-06-06 13:00:00,34.83,65.59
67815,95,2026-06-06 14:00:00,35.0,67.07
67816,95,2026-06-06 15:00:00,34.83,65.2
67817,95,2026-06-06 16:00:00,34.33,65.59
67818,95,2026-06-06 17:00:00,33.54,61.52
67819,95,2026-06-06 18:00:00,32.5,52.43
67820,95,2026-06-06 19:00:00,31.29,50.04
67821,95,2026-06-06 20:00:00,30.0,47.78
67822,95,2026-06-06 21:00:00,28.71,45.77
67823,95,2026-06-06 22:00:00,27.5,43.16
67824,95,2026-06-06 23:00:00,26.46,41.13
67825,95,2026-06-07 00:00:00,25.67,40.2
67826,95,2026-06-07 01:00:00,25.17,39.5
67827,95,2026-06-07 02:00:00,25.0,38.56
67828,95,2026-06-07 03:00:00,25.17,39.94
67829,95,2026-06-07 04:00:00,25.67,40.8
67830,95,2026-06-07 05:00:00,26.46,42.18
67831,95,2026-06-07 06:00:00,27.5,44.2
67832,95,2026-06-07 07:00:00,28.71,46.19
67833,95,2026-06-07 08:00:00,30.0,49.94
67834,95,2026-06-07 09:00:00,31.29,61.07
67835,95,2026-06-07 10:00:00,32.5,64.32
67836,95,2026-06-07 11:00:00,33.54,65.01
67837,95,2026-06-07 12:00:00,34.33,66.24
67838,95,2026-06-07 13:00:00,34.83,66.17
67839,95,2026-06-07 14:00:00,35.0,67.01
67840,95,2026-06-07 15:00:00,34.83,66.0
67841,95,2026-06-07 16:00:00,34.33,65.23
67842,95,2026-06-07 17:00:00,33.54,64.17
67843,95,2026-06-07 18:00:00,32.5,53.06
67844,95,2026-06-07 19:00:00,31.29,50.56
67845,95,2026-06-07 20:00:00,30.0,48.45
67846,95,2026-06-07 21:00:00,28.71,46.76
67847,95,2026-06-07 22:00:00,27.5,42.68
67848,95,2026-06-07 23:00:00,26.46,41.99
67849,95,2026-06-08 00:00:00,25.67,41.44
67850,95,2026-06-08 01:00:00,25.17,38.94
67851,95,2026-06-08 02:00:00,25.0,38.52
67852,95,2026-06-08 03:00:00,25.17,39.03
67853,95,2026-06-08 04:00:00,25.67,40.17
67854,95,2026-06-08 05:00:00,26.46,41.63
67855,95,2026-06-08 06:00:00,27.5,44.32
67856,95,2026-06-08 07:00:00,28.71,45.61
67857,95,2026-06-08 08:00:00,30.0,49.96
67858,95,2026-06-08 09:00:00,31.29,61.2
67859,95,2026-06-08 10:00:00,32.5,64.47
67860,95,2026-06-08 11:00:00,33.54,66.81
67861,95,2026-06-08 12:00:00,34.33,65.52
67862,95,2026-06-08 13:00:00,34.83,67.33
67863,95,2026-06-08 14:00:00,35.0,67.12
67864,95,2026-06-08 15:00:00,34.83,67.22
67865,95,2026-06-08 16:00:00,34.33,67.35
67866,95,2026-06-08 17:00:00,33.54,62.91
67867,95,2026-06-08 18:00:00,32.5,52.85
67868,95,2026-06-08 19:00:00,31.29,49.64
67869,95,2026-06-08 20:00:00,30.0,48.18
67870,95,2026-06-08 21:00:00,28.71,45.81
67871,95,2026-06-08 22:00:00,27.5,43.48
67872,95,2026-06-08 23:00:00,26.46,41.61
67873,95,2026-06-09 00:00:00,25.67,40.26
67874,95,2026-06-09 01:00:00,25.17,39.21
67875,95,2026-06-09 02:00:00,25.0,37.78
67876,95,2026-06-09 03:00:00,25.17,38.44
67877,95,2026-06-09 04:00:00,25.67,39.92
67878,95,2026-06-09 05:00:00,26.46,43.09
67879,95,2026-06-09 06:00:00,27.5,43.44
67880,95,2026-06-09 07:00:00,28.71,46.72
67881,95,2026-06-09 08:00:00,30.0,49.34
67882,95,2026-06-09 09:00:00,31.29,62.49
67883,95,2026-06-09 10:00:00,32.5,64.0
67884,95,2026-06-09 11:00:00,33.54,64.38
67885,95,2026-06-09 12:00:00,34.33,66.87
67886,95,2026-06-09 13:00:00,34.83,67.48
67887,95,2026-06-09 14:00:00,35.0,67.49
67888,95,2026-06-09 15:00:00,34.83,66.3
67889,95,2026-06-09 16:00:00,34.33,67.71
67890,95,2026-06-09 17:00:00,33.54,63.16
67891,95,2026-06-09 18:00:00,32.5,54.44
67892,95,2026-06-09 19:00:00,31.29,50.48
67893,95,2026-06-09 20:00:00,30.0,47.93
67894,95,2026-06-09 21:00:00,28.71,45.98
67895,95,2026-06-09 22:00:00,27.5,43.8
67896,95,2026-06-09 23:00:00,26.46,41.02
67897,95,2026-06-10 00:00:00,25.67,39.51
67898,95,2026-06-10 01:00:00,25.17,39.48
67899,95,2026-06-10 02:00:00,25.0,38.82
67900,95,2026-06-10 03:00:00,25.17,39.61
67901,95,2026-06-10 04:00:00,25.67,39.74
67902,95,2026-06-10 05:00:00,26.46,42.19
67903,95,2026-06-10 06:00:00,27.5,45.2
67904,95,2026-06-10 07:00:00,28.71,46.09
67905,95,2026-06-10 08:00:00,30.0,48.95
67906,95,2026-06-10 09:00:00,31.29,61.59
67907,95,2026-06-10 10:00:00,32.5,63.29
67908,95,2026-06-10 11:00:00,33.54,66.84
67909,95,2026-06-10 12:00:00,34.33,65.73
67910,95,2026-06-10 13:00:00,34.83,67.42
67911,95,2026-06-10 14:00:00,35.0,67.75
67912,95,2026-06-10 15:00:00,34.83,66.55
67913,95,2026-06-10 16:00:00,34.33,66.51
67914,95,2026-06-10 17:00:00,33.54,61.9
67915,95,2026-06-10 18:00:00,32.5,52.42
67916,95,2026-06-10 19:00:00,31.29,50.52
67917,95,2026-06-10 20:00:00,30.0,48.49
67918,95,2026-06-10 21:00:00,28.71,46.01
67919,95,2026-06-10 22:00:00,27.5,44.03
67920,95,2026-06-10 23:00:00,26.46,41.32
67921,95,2026-06-11 00:00:00,25.67,39.27
67922,95,2026-06-11 01:00:00,25.17,38.56
67923,95,2026-06-11 02:00:00,25.0,38.33
67924,95,2026-06-11 03:00:00,25.17,38.5
67925,95,2026-06-11 04:00:00,25.67,41.03
67926,95,2026-06-11 05:00:00,26.46,42.67
67927,95,2026-06-11 06:00:00,27.5,44.49
67928,95,2026-06-11 07:00:00,28.71,46.93
67929,95,2026-06-11 08:00:00,30.0,49.32
67930,95,2026-06-11 09:00:00,31.29,62.18
67931,95,2026-06-11 10:00:00,32.5,64.27
67932,95,2026-06-11 11:00:00,33.54,65.76
67933,95,2026-06-11 12:00:00,34.33,66.37
67934,95,2026-06-11 13:00:00,34.83,64.77
67935,95,2026-06-11 14:00:00,35.0,66.98
67936,95,2026-06-11 15:00:00,34.83,65.68
67937,95,2026-06-11 16:00:00,34.33,67.94
67938,95,2026-06-11 17:00:00,33.54,63.69
67939,95,2026-06-11 18:00:00,32.5,53.34
67940,95,2026-06-11 19:00:00,31.29,50.2
67941,95,2026-06-11 20:00:00,30.0,47.78
67942,95,2026-06-11 21:00:00,28.71,45.07
67943,95,2026-06-11 22:00:00,27.5,43.51
67944,95,2026-06-11 23:00:00,26.46,41.09
67945,95,2026-06-12 00:00:00,25.67,40.02
67946,95,2026-06-12 01:00:00,25.17,38.15
67947,95,2026-06-12 02:00:00,25.0,38.19
67948,95,2026-06-12 03:00:00,25.17,38.73
67949,95,2026-06-12 04:00:00,25.67,40.79
67950,95,2026-06-12 05:00:00,26.46,42.17
67951,95,2026-06-12 06:00:00,27.5,44.21
67952,95,2026-06-12 07:00:00,28.71,46.35
67953,95,2026-06-12 08:00:00,30.0,49.35
67954,95,2026-06-12 09:00:00,31.29,61.79
67955,95,2026-06-12 10:00:00,32.5,63.52
67956,95,2026-06-12 11:00:00,33.54,66.0
67957,95,2026-06-12 12:00:00,34.33,64.88
67958,95,2026-06-12 13:00:00,34.83,68.31
67959,95,2026-06-12 14:00:00,35.0,66.65
67960,95,2026-06-12 15:00:00,34.83,67.02
67961,95,2026-06-12 16:00:00,34.33,64.98
67962,95,2026-06-12 17:00:00,33.54,64.23
67963,95,2026-06-12 18:00:00,32.5,52.45
67964,95,2026-06-12 19:00:00,31.29,50.83
67965,95,2026-06-12 20:00:00,30.0,47.4
67966,95,2026-06-12 21:00:00,28.71,45.01
67967,95,2026-06-12 22:00:00,27.5,43.02
67968,95,2026-06-12 23:00:00,26.46,42.21
67969,95,2026-06-13 00:00:00,25.67,39.75
67970,95,2026-06-13 01:00:00,25.17,39.09
67971,95,2026-06-13 02:00:00,25.0,38.8
67972,95,2026-06-13 03:00:00,25.17,39.65
67973,95,2026-06-13 04:00:00,25.67,40.22
67974,95,2026-06-13 05:00:00,26.46,42.18
67975,95,2026-06-13 06:00:00,27.5,44.85
67976,95,2026-06-13 07:00:00,28.71,46.78
67977,95,2026-06-13 08:00:00,30.0,49.47
67978,95,2026-06-13 09:00:00,31.29,63.2
67979,95,2026-06-13 10:00:00,32.5,64.72
67980,95,2026-06-13 11:00:00,33.54,64.06
67981,95,2026-06-13 12:00:00,34.33,66.09
67982,95,2026-06-13 13:00:00,34.83,66.55
67983,95,2026-06-13 14:00:00,35.0,69.06
67984,95,2026-06-13 15:00:00,34.83,64.99
67985,95,2026-06-13 16:00:00,34.33,66.25
67986,95,2026-06-13 17:00:00,33.54,62.63
67987,95,2026-06-13 18:00:00,32.5,52.06
67988,95,2026-06-13 19:00:00,31.29,50.37
67989,95,2026-06-13 20:00:00,30.0,48.36
67990,95,2026-06-13 21:00:00,28.71,45.53
67991,95,2026-06-13 22:00:00,27.5,44.23
67992,95,2026-06-13 23:00:00,26.46,42.81
67993,95,2026-06-14 00:00:00,25.67,39.07
67994,95,2026-06-14 01:00:00,25.17,39.49
67995,95,2026-06-14 02:00:00,25.0,39.52
67996,95,2026-06-14 03:00:00,25.17,38.53
67997,95,2026-06-14 04:00:00,25.67,39.79
67998,95,2026-06-14 05:00:00,26.46,42.29
67999,95,2026-06-14 06:00:00,27.5,44.17
68000,95,2026-06-14 07:00:00,28.71,46.64
68001,95,2026-06-14 08:00:00,30.0,48.95
68002,95,2026-06-14 09:00:00,31.29,61.88
68003,95,2026-06-14 10:00:00,32.5,62.18
68004,95,2026-06-14 11:00:00,33.54,64.11
68005,95,2026-06-14 12:00:00,34.33,65.52
68006,95,2026-06-14 13:00:00,34.83,66.98
68007,95,2026-06-14 14:00:00,35.0,66.69
68008,95,2026-06-14 15:00:00,34.83,65.7
68009,95,2026-06-14 16:00:00,34.33,64.99
68010,95,2026-06-14 17:00:00,33.54,63.26
68011,95,2026-06-14 18:00:00,32.5,53.16
68012,95,2026-06-14 19:00:00,31.29,51.0
68013,95,2026-06-14 20:00:00,30.0,47.98
68014,95,2026-06-14 21:00:00,28.71,45.27
68015,95,2026-06-14 22:00:00,27.5,44.18
68016,95,2026-06-14 23:00:00,26.46,41.26
68017,95,2026-06-15 00:00:00,25.67,40.08
68018,95,2026-06-15 01:00:00,25.17,38.91
68019,95,2026-06-15 02:00:00,25.0,38.76
68020,95,2026-06-15 03:00:00,25.17,39.42
68021,95,2026-06-15 04:00:00,25.67,40.88
68022,95,2026-06-15 05:00:00,26.46,43.09
68023,95,2026-06-15 06:00:00,27.5,44.35
68024,95,2026-06-15 07:00:00,28.71,45.98
68025,95,2026-06-15 08:00:00,30.0,50.49
68026,95,2026-06-15 09:00:00,31.29,62.33
68027,95,2026-06-15 10:00:00,32.5,63.39
68028,95,2026-06-15 11:00:00,33.54,65.09
68029,95,2026-06-15 12:00:00,34.33,67.51
68030,95,2026-06-15 13:00:00,34.83,66.58
68031,95,2026-06-15 14:00:00,35.0,67.67
68032,95,2026-06-15 15:00:00,34.83,66.86
68033,95,2026-06-15 16:00:00,34.33,67.0
68034,95,2026-06-15 17:00:00,33.54,64.93
68035,95,2026-06-15 18:00:00,32.5,51.99
68036,95,2026-06-15 19:00:00,31.29,51.06
68037,95,2026-06-15 20:00:00,30.0,48.94
68038,95,2026-06-15 21:00:00,28.71,46.03
68039,95,2026-06-15 22:00:00,27.5,44.08
68040,95,2026-06-15 23:00:00,26.46,41.44
68041,95,2026-06-16 00:00:00,25.67,40.67
68042,95,2026-06-16 01:00:00,25.17,39.4
68043,95,2026-06-16 02:00:00,25.0,38.33
68044,95,2026-06-16 03:00:00,25.17,39.15
68045,95,2026-06-16 04:00:00,25.67,40.06
68046,95,2026-06-16 05:00:00,26.46,41.63
68047,95,2026-06-16 06:00:00,27.5,44.7
68048,95,2026-06-16 07:00:00,28.71,46.99
68049,95,2026-06-16 08:00:00,30.0,49.93
68050,95,2026-06-16 09:00:00,31.29,61.78
68051,95,2026-06-16 10:00:00,32.5,63.19
68052,95,2026-06-16 11:00:00,33.54,66.14
68053,95,2026-06-16 12:00:00,34.33,66.27
68054,95,2026-06-16 13:00:00,34.83,69.23
68055,95,2026-06-16 14:00:00,35.0,65.82
68056,95,2026-06-16 15:00:00,34.83,67.24
68057,95,2026-06-16 16:00:00,34.33,67.59
68058,95,2026-06-16 17:00:00,33.54,64.49
68059,95,2026-06-16 18:00:00,32.5,53.55
68060,95,2026-06-16 19:00:00,31.29,49.88
68061,95,2026-06-16 20:00:00,30.0,47.97
68062,95,2026-06-16 21:00:00,28.71,45.66
68063,95,2026-06-16 22:00:00,27.5,42.64
68064,95,2026-06-16 23:00:00,26.46,41.31
68065,95,2026-06-17 00:00:00,25.67,40.95
68066,95,2026-06-17 01:00:00,25.17,38.83
68067,95,2026-06-17 02:00:00,25.0,38.06
68068,95,2026-06-17 03:00:00,25.17,39.75
68069,95,2026-06-17 04:00:00,25.67,39.89
68070,95,2026-06-17 05:00:00,26.46,42.27
68071,95,2026-06-17 06:00:00,27.5,44.0
68072,95,2026-06-17 07:00:00,28.71,46.49
68073,95,2026-06-17 08:00:00,30.0,49.98
68074,95,2026-06-17 09:00:00,31.29,60.21
68075,95,2026-06-17 10:00:00,32.5,61.43
68076,95,2026-06-17 11:00:00,33.54,63.66
68077,95,2026-06-17 12:00:00,34.33,63.34
68078,95,2026-06-17 13:00:00,34.83,67.33
68079,95,2026-06-17 14:00:00,35.0,67.83
68080,95,2026-06-17 15:00:00,34.83,65.84
68081,95,2026-06-17 16:00:00,34.33,66.92
68082,95,2026-06-17 17:00:00,33.54,64.64
68083,95,2026-06-17 18:00:00,32.5,53.37
68084,95,2026-06-17 19:00:00,31.29,51.35
68085,95,2026-06-17 20:00:00,30.0,48.24
68086,95,2026-06-17 21:00:00,28.71,44.97
68087,95,2026-06-17 22:00:00,27.5,44.35
68088,95,2026-06-17 23:00:00,26.46,41.34
68089,95,2026-06-18 00:00:00,25.67,40.29
68090,95,2026-06-18 01:00:00,25.17,39.22
68091,95,2026-06-18 02:00:00,25.0,38.41
68092,95,2026-06-18 03:00:00,25.17,39.37
68093,95,2026-06-18 04:00:00,25.67,40.6
68094,95,2026-06-18 05:00:00,26.46,41.67
68095,95,2026-06-18 06:00:00,27.5,44.39
68096,95,2026-06-18 07:00:00,28.71,47.46
68097,95,2026-06-18 08:00:00,30.0,50.64
68098,95,2026-06-18 09:00:00,31.29,60.74
68099,95,2026-06-18 10:00:00,32.5,63.79
68100,95,2026-06-18 11:00:00,33.54,64.91
68101,95,2026-06-18 12:00:00,34.33,65.11
68102,95,2026-06-18 13:00:00,34.83,67.07
68103,95,2026-06-18 14:00:00,35.0,65.73
68104,95,2026-06-18 15:00:00,34.83,66.42
68105,95,2026-06-18 16:00:00,34.33,66.35
68106,95,2026-06-18 17:00:00,33.54,63.82
68107,95,2026-06-18 18:00:00,32.5,53.36
68108,95,2026-06-18 19:00:00,31.29,50.12
68109,95,2026-06-18 20:00:00,30.0,47.79
68110,95,2026-06-18 21:00:00,28.71,45.87
68111,95,2026-06-18 22:00:00,27.5,44.08
68112,95,2026-06-18 23:00:00,26.46,41.04
68113,95,2026-06-19 00:00:00,25.67,39.57
68114,95,2026-06-19 01:00:00,25.17,39.76
68115,95,2026-06-19 02:00:00,25.0,39.0
68116,95,2026-06-19 03:00:00,25.17,39.31
68117,95,2026-06-19 04:00:00,25.67,40.37
68118,95,2026-06-19 05:00:00,26.46,42.15
68119,95,2026-06-19 06:00:00,27.5,45.3
68120,95,2026-06-19 07:00:00,28.71,46.65
68121,95,2026-06-19 08:00:00,30.0,49.29
68122,95,2026-06-19 09:00:00,31.29,63.42
68123,95,2026-06-19 10:00:00,32.5,63.38
68124,95,2026-06-19 11:00:00,33.54,65.21
68125,95,2026-06-19 12:00:00,34.33,65.63
68126,95,2026-06-19 13:00:00,34.83,65.83
68127,95,2026-06-19 14:00:00,35.0,65.88
68128,95,2026-06-19 15:00:00,34.83,65.56
68129,95,2026-06-19 16:00:00,34.33,65.29
68130,95,2026-06-19 17:00:00,33.54,63.13
68131,95,2026-06-19 18:00:00,32.5,51.95
68132,95,2026-06-19 19:00:00,31.29,49.54
68133,95,2026-06-19 20:00:00,30.0,48.83
68134,95,2026-06-19 21:00:00,28.71,44.66
68135,95,2026-06-19 22:00:00,27.5,42.55
68136,95,2026-06-19 23:00:00,26.46,41.97
68137,95,2026-06-20 00:00:00,25.67,40.1
68138,95,2026-06-20 01:00:00,25.17,38.98
68139,95,2026-06-20 02:00:00,25.0,38.79
68140,95,2026-06-20 03:00:00,25.17,39.9
68141,95,2026-06-20 04:00:00,25.67,39.3
68142,95,2026-06-20 05:00:00,26.46,41.88
68143,95,2026-06-20 06:00:00,27.5,43.87
68144,95,2026-06-20 07:00:00,28.71,47.23
68145,95,2026-06-20 08:00:00,30.0,48.19
68146,95,2026-06-20 09:00:00,31.29,61.52
68147,95,2026-06-20 10:00:00,32.5,65.58
68148,95,2026-06-20 11:00:00,33.54,64.55
68149,95,2026-06-20 12:00:00,34.33,69.86
68150,95,2026-06-20 13:00:00,34.83,66.21
68151,95,2026-06-20 14:00:00,35.0,68.65
68152,95,2026-06-20 15:00:00,34.83,67.77
68153,95,2026-06-20 16:00:00,34.33,69.41
68154,95,2026-06-20 17:00:00,33.54,64.19
68155,95,2026-06-20 18:00:00,32.5,53.05
68156,95,2026-06-20 19:00:00,31.29,49.16
68157,95,2026-06-20 20:00:00,30.0,48.61
68158,95,2026-06-20 21:00:00,28.71,45.52
68159,95,2026-06-20 22:00:00,27.5,42.92
68160,95,2026-06-20 23:00:00,26.46,41.84
68161,95,2026-06-21 00:00:00,25.67,40.75
68162,95,2026-06-21 01:00:00,25.17,39.12
68163,95,2026-06-21 02:00:00,25.0,38.6
68164,95,2026-06-21 03:00:00,25.17,38.99
68165,95,2026-06-21 04:00:00,25.67,40.14
68166,95,2026-06-21 05:00:00,26.46,42.17
68167,95,2026-06-21 06:00:00,27.5,44.63
68168,95,2026-06-21 07:00:00,28.71,48.07
68169,95,2026-06-21 08:00:00,30.0,49.7
68170,95,2026-06-21 09:00:00,31.29,61.1
68171,95,2026-06-21 10:00:00,32.5,62.78
68172,95,2026-06-21 11:00:00,33.54,66.26
68173,95,2026-06-21 12:00:00,34.33,66.98
68174,95,2026-06-21 13:00:00,34.83,65.09
68175,95,2026-06-21 14:00:00,35.0,68.11
68176,95,2026-06-21 15:00:00,34.83,67.82
68177,95,2026-06-21 16:00:00,34.33,65.72
68178,95,2026-06-21 17:00:00,33.54,62.56
68179,95,2026-06-21 18:00:00,32.5,51.99
68180,95,2026-06-21 19:00:00,31.29,50.06
68181,95,2026-06-21 20:00:00,30.0,47.98
68182,95,2026-06-21 21:00:00,28.71,45.6
68183,95,2026-06-21 22:00:00,27.5,43.04
68184,95,2026-06-21 23:00:00,26.46,41.04
68185,95,2026-06-22 00:00:00,25.67,40.53
68186,95,2026-06-22 01:00:00,25.17,39.28
68187,95,2026-06-22 02:00:00,25.0,39.24
68188,95,2026-06-22 03:00:00,25.17,38.97
68189,95,2026-06-22 04:00:00,25.67,40.58
68190,95,2026-06-22 05:00:00,26.46,42.59
68191,95,2026-06-22 06:00:00,27.5,45.08
68192,95,2026-06-22 07:00:00,28.71,47.0
68193,95,2026-06-22 08:00:00,30.0,49.7
68194,95,2026-06-22 09:00:00,31.29,61.04
68195,95,2026-06-22 10:00:00,32.5,63.34
68196,95,2026-06-22 11:00:00,33.54,63.29
68197,95,2026-06-22 12:00:00,34.33,64.51
68198,95,2026-06-22 13:00:00,34.83,68.2
68199,95,2026-06-22 14:00:00,35.0,65.84
